,SUV,pickup truck,sedan,hatchback,convertible,coupe,roadster,van,firetruck,garbagetruck,mailtruck,trailertruck
4323_WEST_MONROE_STREET,0,0,0,1,0,1,0,0,0,0,0,0
4323_WEST_WEST_END_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
4323_WEST_WILCOX_STREET,0,0,0,1,0,0,0,0,0,0,0,0
4324_WEST_ADAMS_STREET,0,0,0,1,0,0,0,0,0,0,0,0
4324_WEST_LEXINGTON_STREET,0,0,1,0,0,1,0,0,0,0,0,0
4324_WEST_MONROE_STREET,0,0,0,1,0,1,0,0,0,0,0,0
4325_WEST_ADAMS_STREET,0,0,0,1,0,0,0,0,0,0,0,0
4325_WEST_GLADYS_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4325_WEST_MAYPOLE_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4325_WEST_ROOSEVELT_ROAD,0,0,0,0,0,1,0,0,0,0,0,0
4326_WEST_ADAMS_STREET,0,0,0,1,0,0,0,0,0,0,0,0
4326_WEST_CONGRESS_PARKWAY,2,2,0,0,0,0,0,1,0,0,0,0
4326_WEST_GLADYS_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4326_WEST_JACKSON_BOULEVARD,2,0,0,0,0,0,0,2,0,0,0,0
4326_WEST_MAYPOLE_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4326_WEST_MONROE_STREET,1,0,2,0,0,0,0,0,0,0,0,0
4326_WEST_WILCOX_STREET,1,1,1,0,0,0,0,0,0,0,0,0
4327_WEST_ADAMS_STREET,1,0,1,0,0,2,0,0,0,0,0,0
4327_WEST_MONROE_STREET,1,0,2,0,0,0,0,0,0,0,0,0
4327_WEST_ROOSEVELT_ROAD,0,0,0,0,0,0,1,0,0,0,0,0
4327_WEST_WEST_END_AVENUE,0,0,0,1,0,0,0,0,0,0,0,0
4327_WEST_WILCOX_STREET,1,1,1,0,0,0,0,0,0,0,0,0
4328_WEST_ADAMS_STREET,1,0,1,0,0,2,0,0,0,0,0,0
4328_WEST_LEXINGTON_STREET,0,0,1,0,0,1,0,0,0,0,0,0
4328_WEST_MONROE_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4328_WEST_WILCOX_STREET,0,1,1,0,0,0,0,0,0,1,0,0
4329_WEST_ADAMS_STREET,1,0,1,0,0,2,0,0,0,0,0,0
4329_WEST_FLOURNOY_STREET,0,0,0,0,0,1,0,1,0,0,0,0
4329_WEST_JACKSON_BOULEVARD,2,0,0,0,0,0,0,2,0,0,0,0
4329_WEST_MONROE_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4329_WEST_ROOSEVELT_ROAD,0,0,0,0,0,0,1,0,0,0,0,0
4329_WEST_WEST_END_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
4329_WEST_WILCOX_STREET,0,1,1,0,0,0,0,0,0,1,0,0
432_NORTH_CENTRAL_PARK_BOULEVARD,0,0,0,0,0,0,1,0,0,0,0,0
432_NORTH_LAWNDALE_AVENUE,1,0,1,0,0,0,0,1,0,0,0,0
432_NORTH_RIDGEWAY_AVENUE,1,0,0,0,0,0,0,1,0,0,0,0
4330_WEST_ADAMS_STREET,0,0,0,1,0,1,0,0,0,0,0,0
4330_WEST_FLOURNOY_STREET,0,0,0,0,0,1,0,1,0,0,0,0
4330_WEST_MAYPOLE_AVENUE,2,0,1,0,0,0,0,0,0,0,0,0
4330_WEST_MONROE_STREET,0,0,0,0,0,1,0,0,0,0,0,0
4330_WEST_WASHINGTON_BOULEVARD,0,0,0,0,0,1,0,0,0,0,0,0
4330_WEST_WILCOX_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4331_WEST_ADAMS_STREET,0,0,0,1,0,1,0,0,0,0,0,0
4331_WEST_FLOURNOY_STREET,0,0,0,0,0,1,0,1,0,0,0,0
4331_WEST_GLADYS_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4331_WEST_MONROE_STREET,0,0,0,0,0,1,0,0,0,0,0,0
4331_WEST_WILCOX_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4332_WEST_FERDINAND_STREET,0,0,0,0,0,0,1,0,0,0,0,0
4332_WEST_LEXINGTON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4332_WEST_MAYPOLE_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4332_WEST_WASHINGTON_BOULEVARD,0,0,0,0,0,1,0,0,0,0,0,0
4333_WEST_ADAMS_STREET,1,0,2,0,0,0,0,0,0,0,0,0
4333_WEST_FLOURNOY_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4333_WEST_GLADYS_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4333_WEST_LEXINGTON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4333_WEST_MADISON_STREET,1,0,0,0,0,1,0,0,0,0,0,0
4333_WEST_VAN_BUREN_STREET,2,1,1,0,0,0,0,0,0,0,0,0
4333_WEST_WEST_END_AVENUE,0,0,1,0,0,0,0,2,0,0,0,0
4334_WEST_ADAMS_STREET,1,0,2,0,0,0,0,0,0,0,0,0
4334_WEST_GLADYS_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4334_WEST_JACKSON_BOULEVARD,0,0,0,0,0,1,0,1,0,0,0,0
4334_WEST_LEXINGTON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4334_WEST_MADISON_STREET,0,0,0,0,0,2,0,0,0,0,0,0
4334_WEST_MONROE_STREET,1,1,0,0,0,0,0,0,0,0,0,0
4334_WEST_WEST_END_AVENUE,0,0,1,0,0,0,0,1,0,0,0,0
4335_WEST_FLOURNOY_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4335_WEST_LEXINGTON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4335_WEST_MADISON_STREET,0,0,0,0,0,2,0,0,0,0,0,0
4335_WEST_MAYPOLE_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4335_WEST_MONROE_STREET,1,1,0,0,0,0,0,0,0,0,0,0
4335_WEST_WASHINGTON_BOULEVARD,2,0,1,1,0,0,0,0,0,0,0,0
4335_WEST_WEST_END_AVENUE,2,0,0,0,0,0,0,1,0,0,0,0
4336_WEST_ADAMS_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4336_WEST_FLOURNOY_STREET,0,0,0,0,0,1,0,0,0,0,0,0
4336_WEST_GLADYS_AVENUE,1,1,0,0,0,0,0,1,0,0,0,0
4336_WEST_JACKSON_BOULEVARD,0,0,0,0,0,1,0,1,0,0,0,0
4336_WEST_MAYPOLE_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4336_WEST_MONROE_STREET,1,1,1,0,0,0,0,0,0,0,0,0
4336_WEST_WASHINGTON_BOULEVARD,2,0,1,1,0,0,0,0,0,0,0,0
4336_WEST_WEST_END_AVENUE,0,2,0,0,0,0,0,1,0,0,0,0
4337_WEST_ADAMS_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4337_WEST_GLADYS_AVENUE,1,1,0,0,0,0,0,1,0,0,0,0
4337_WEST_MADISON_STREET,0,0,0,0,0,2,0,0,0,0,0,0
4337_WEST_MAYPOLE_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4337_WEST_MONROE_STREET,1,1,1,0,0,0,0,0,0,0,0,0
4337_WEST_WASHINGTON_BOULEVARD,2,0,1,1,0,0,0,0,0,0,0,0
4337_WEST_WILCOX_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4338_WEST_ADAMS_STREET,2,0,2,0,0,0,0,0,0,0,0,0
4338_WEST_FLOURNOY_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4338_WEST_JACKSON_BOULEVARD,0,0,2,2,0,1,0,0,0,0,0,0
4338_WEST_LEXINGTON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4338_WEST_MAYPOLE_AVENUE,0,0,1,0,0,0,0,1,0,0,0,0
4338_WEST_MONROE_STREET,0,1,0,0,0,0,1,1,1,0,0,0
4338_WEST_WASHINGTON_BOULEVARD,2,1,0,0,0,0,0,0,0,0,0,0
4338_WEST_WEST_END_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4339_WEST_ADAMS_STREET,2,0,2,0,0,0,0,0,0,0,0,0
4339_WEST_FLOURNOY_STREET,0,0,0,0,0,1,0,0,0,0,0,0
4339_WEST_GLADYS_AVENUE,0,0,0,0,1,1,0,0,0,0,0,0
4339_WEST_LEXINGTON_STREET,0,0,1,0,0,1,0,0,0,0,0,0
4339_WEST_MADISON_STREET,0,0,0,0,0,2,0,0,0,0,0,0
4339_WEST_MAYPOLE_AVENUE,0,0,1,0,0,0,0,1,0,0,0,0
4339_WEST_MONROE_STREET,1,1,1,0,0,0,0,0,0,0,0,0
4339_WEST_VAN_BUREN_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4339_WEST_WEST_END_AVENUE,0,0,1,0,0,0,0,1,0,0,0,0
4339_WEST_WILCOX_STREET,0,0,0,0,0,0,0,1,0,0,0,0
433_NORTH_DRAKE_AVENUE,1,0,0,1,0,0,0,0,0,0,0,0
433_NORTH_LAWNDALE_AVENUE,1,0,1,0,0,0,0,1,0,0,0,0
433_NORTH_RIDGEWAY_AVENUE,1,0,0,0,0,0,0,1,0,0,0,0
433_NORTH_SPRINGFIELD_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4340_WEST_CONGRESS_PARKWAY,1,0,1,0,0,0,0,0,0,0,0,0
4340_WEST_FLOURNOY_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4340_WEST_GLADYS_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
4340_WEST_JACKSON_BOULEVARD,0,0,2,2,0,1,0,0,0,0,0,0
4340_WEST_VAN_BUREN_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4340_WEST_WASHINGTON_BOULEVARD,2,0,0,0,0,1,0,1,0,0,0,0
4340_WEST_WEST_END_AVENUE,0,0,0,1,0,0,0,0,0,0,0,0
4340_WEST_WILCOX_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4341_WEST_ADAMS_STREET,0,1,1,0,0,0,0,1,0,0,0,0
4341_WEST_FLOURNOY_STREET,0,0,0,0,0,1,0,0,0,0,0,0
4341_WEST_GLADYS_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
4341_WEST_JACKSON_BOULEVARD,0,0,2,2,0,1,0,0,0,0,0,0
4341_WEST_VAN_BUREN_STREET,0,0,1,0,0,0,0,1,0,0,0,0
4342_WEST_ADAMS_STREET,0,1,1,0,0,0,0,1,0,0,0,0
4342_WEST_CARROLL_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
4342_WEST_FLOURNOY_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4342_WEST_GLADYS_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
4342_WEST_MAYPOLE_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
4342_WEST_MONROE_STREET,0,1,0,0,0,0,1,1,1,0,0,0
4342_WEST_VAN_BUREN_STREET,0,0,1,0,0,0,0,1,0,0,0,0
4342_WEST_WASHINGTON_BOULEVARD,1,0,0,0,0,0,0,0,0,0,0,0
4342_WEST_WILCOX_STREET,0,0,1,0,0,0,0,1,0,0,0,0
4343_WEST_FLOURNOY_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4343_WEST_GLADYS_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
4343_WEST_MADISON_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4343_WEST_MONROE_STREET,0,1,0,0,0,0,1,1,1,0,0,0
4343_WEST_OHIO_STREET,0,2,1,0,0,0,0,0,0,0,0,0
4343_WEST_VAN_BUREN_STREET,0,0,1,0,0,0,0,1,0,0,0,0
4343_WEST_WASHINGTON_BOULEVARD,2,0,0,0,0,1,0,1,0,0,0,0
4343_WEST_WEST_END_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4343_WEST_WILCOX_STREET,0,0,1,0,0,0,0,1,0,0,0,0
4344_WEST_MADISON_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4344_WEST_MONROE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4344_WEST_WILCOX_STREET,1,1,1,0,0,0,0,0,0,0,0,0
4345_WEST_ADAMS_STREET,0,1,1,0,0,0,0,1,0,0,0,0
4345_WEST_FLOURNOY_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4345_WEST_LEXINGTON_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4345_WEST_MONROE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4345_WEST_WEST_END_AVENUE,0,2,0,0,0,0,0,1,0,0,0,0
4345_WEST_WILCOX_STREET,1,1,1,0,0,0,0,0,0,0,0,0
4346_WEST_CARROLL_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4346_WEST_FLOURNOY_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4346_WEST_GLADYS_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4346_WEST_MADISON_STREET,1,0,1,0,0,0,0,0,0,0,0,0
4346_WEST_VAN_BUREN_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4347_WEST_ADAMS_STREET,0,0,0,0,0,0,0,2,0,0,0,0
4347_WEST_GLADYS_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4347_WEST_KINZIE_STREET,1,2,0,0,0,0,0,0,0,0,0,0
4347_WEST_MAYPOLE_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
4347_WEST_MONROE_STREET,1,0,0,0,0,1,0,0,0,0,0,0
4347_WEST_WASHINGTON_BOULEVARD,1,0,0,0,0,0,0,0,0,0,0,0
4347_WEST_WILCOX_STREET,0,1,1,1,0,0,0,0,0,0,0,0
4348_WEST_ADAMS_STREET,1,0,0,0,0,1,0,0,0,0,0,0
4348_WEST_CONGRESS_PARKWAY,0,0,2,1,0,0,0,0,0,0,0,0
4348_WEST_FLOURNOY_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4348_WEST_GLADYS_AVENUE,1,0,0,0,0,1,0,1,0,0,0,0
4348_WEST_JACKSON_BOULEVARD,1,0,0,0,0,1,0,1,0,0,1,0
4348_WEST_LEXINGTON_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4348_WEST_MONROE_STREET,1,0,0,0,0,1,0,0,0,0,0,0
4348_WEST_VAN_BUREN_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4348_WEST_WILCOX_STREET,0,1,1,1,0,0,0,0,0,0,0,0
4349_WEST_FLOURNOY_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4349_WEST_JACKSON_BOULEVARD,1,0,0,0,0,1,0,1,0,0,1,0
4349_WEST_VAN_BUREN_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4349_WEST_WEST_END_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
434_NORTH_LAWNDALE_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
434_NORTH_RIDGEWAY_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
434_NORTH_SPRINGFIELD_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4350_WEST_ADAMS_STREET,0,0,0,0,0,0,0,2,0,0,0,0
4350_WEST_CARROLL_AVENUE,0,0,0,0,0,0,0,1,0,0,0,0
4350_WEST_CONGRESS_PARKWAY,0,1,1,1,0,0,0,0,0,0,0,0
4350_WEST_GLADYS_AVENUE,2,0,0,0,0,1,0,0,0,0,0,0
4350_WEST_JACKSON_BOULEVARD,1,0,0,0,0,1,0,1,0,0,1,0
4350_WEST_LEXINGTON_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4350_WEST_MONROE_STREET,0,0,0,0,0,1,0,1,0,0,0,0
4350_WEST_WILCOX_STREET,2,0,0,0,0,0,0,1,0,1,0,0
4351_WEST_ADAMS_STREET,0,0,0,0,0,0,0,2,0,0,0,0
4351_WEST_FLOURNOY_STREET,0,0,1,0,0,1,0,0,0,0,0,0
4351_WEST_MONROE_STREET,0,0,0,0,0,1,0,1,0,0,0,0
4351_WEST_WILCOX_STREET,2,0,0,0,0,0,0,1,0,1,0,0
4352_WEST_CONGRESS_PARKWAY,0,1,1,1,0,1,0,1,0,0,0,0
4352_WEST_GLADYS_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
4352_WEST_MONROE_STREET,0,1,0,0,1,0,0,0,0,1,0,0
4352_WEST_WILCOX_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4353_WEST_FLOURNOY_STREET,0,0,1,0,0,1,0,0,0,0,0,0
4353_WEST_MADISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4353_WEST_MONROE_STREET,0,1,0,0,1,0,0,0,0,1,0,0
4353_WEST_WASHINGTON_BOULEVARD,0,0,0,1,0,0,0,0,0,0,0,0
4353_WEST_WILCOX_STREET,2,0,0,0,0,0,0,1,0,1,0,0
4354_WEST_JACKSON_BOULEVARD,1,0,1,0,0,0,0,0,0,0,0,0
4356_WEST_JACKSON_BOULEVARD,2,0,0,0,0,0,1,0,0,0,0,0
4356_WEST_MONROE_STREET,0,0,1,0,0,0,0,1,0,0,0,0
4356_WEST_WILCOX_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4357_WEST_WILCOX_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4358_WEST_CARROLL_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
4358_WEST_JACKSON_BOULEVARD,1,0,0,0,0,0,0,1,0,0,0,0
4358_WEST_WILCOX_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4359_WEST_WASHINGTON_BOULEVARD,0,0,1,0,0,0,0,0,0,0,0,0
4359_WEST_WILCOX_STREET,1,0,1,0,0,0,0,0,0,0,0,0
435_NORTH_DRAKE_AVENUE,1,0,2,0,0,0,0,0,0,0,0,0
435_NORTH_RIDGEWAY_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
437_NORTH_DRAKE_AVENUE,1,0,2,0,0,0,0,0,0,0,0,0
438_NORTH_HARDING_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
438_NORTH_RIDGEWAY_AVENUE,2,1,0,0,0,0,0,0,0,0,0,0
438_NORTH_SPRINGFIELD_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
439_NORTH_DRAKE_AVENUE,1,0,2,0,0,0,0,0,0,0,0,0
43_NORTH_HOMAN_BOULEVARD,0,0,0,1,0,0,0,0,0,0,0,0
4400_WEST_ADAMS_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4400_WEST_CARROLL_AVENUE,0,0,1,1,0,0,0,0,0,0,0,0
4400_WEST_JACKSON_BOULEVARD,1,0,1,0,0,0,0,0,0,0,0,0
4400_WEST_MAYPOLE_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4401_WEST_CARROLL_AVENUE,0,0,1,1,0,0,0,0,0,0,0,0
4401_WEST_MADISON_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4401_WEST_MAYPOLE_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4402_WEST_CARROLL_AVENUE,0,0,0,0,0,2,0,0,0,0,0,0
4402_WEST_JACKSON_BOULEVARD,1,0,1,0,0,0,0,0,0,0,0,0
4403_WEST_MAYPOLE_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4403_WEST_MONROE_STREET,0,0,1,0,0,0,0,1,0,0,0,0
4404_WEST_CARROLL_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
4405_WEST_CARROLL_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
4405_WEST_MONROE_STREET,0,0,2,0,0,0,0,0,0,0,0,0
4406_WEST_CARROLL_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
4407_WEST_ADAMS_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4407_WEST_JACKSON_BOULEVARD,1,0,1,0,0,0,0,0,0,0,0,0
4407_WEST_WEST_END_AVENUE,0,0,1,0,0,0,0,1,0,0,0,0
4408_WEST_CARROLL_AVENUE,0,0,1,0,0,0,0,0,0,0,0,0
4408_WEST_JACKSON_BOULEVARD,1,0,1,0,0,0,0,0,0,0,0,0
4409_WEST_ADAMS_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4409_WEST_MAYPOLE_AVENUE,0,0,0,0,0,1,0,1,0,0,0,0
4409_WEST_MONROE_STREET,2,0,1,0,0,0,0,0,0,0,0,0
440_NORTH_DRAKE_AVENUE,1,0,0,1,0,0,0,0,0,0,0,0
440_NORTH_RIDGEWAY_AVENUE,2,1,0,0,0,0,0,0,0,0,0,0
4410_WEST_CARROLL_AVENUE,1,0,0,0,0,1,1,0,0,0,0,0
4410_WEST_FULTON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4410_WEST_JACKSON_BOULEVARD,1,1,0,0,0,0,0,2,0,0,0,0
4410_WEST_MONROE_STREET,2,0,1,0,0,0,0,0,0,0,0,0
4410_WEST_WASHINGTON_BOULEVARD,0,0,1,0,0,0,0,0,0,0,0,0
4411_WEST_ADAMS_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4411_WEST_CARROLL_AVENUE,1,0,0,0,0,1,1,0,0,0,0,0
4411_WEST_FULTON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4411_WEST_MONROE_STREET,2,0,1,0,0,0,0,0,0,0,0,0
4412_WEST_CARROLL_AVENUE,1,0,0,0,0,0,0,1,0,0,0,0
4412_WEST_JACKSON_BOULEVARD,2,1,1,0,0,0,0,0,0,0,0,0
4412_WEST_MAYPOLE_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4412_WEST_MONROE_STREET,2,0,0,0,0,0,0,1,0,0,0,0
4412_WEST_WASHINGTON_BOULEVARD,1,0,0,0,0,0,0,0,0,0,0,0
4413_WEST_ADAMS_STREET,1,0,1,0,0,1,0,0,0,0,0,0
4413_WEST_FULTON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4413_WEST_JACKSON_BOULEVARD,2,1,1,0,0,0,0,0,0,0,0,0
4413_WEST_WASHINGTON_BOULEVARD,0,0,1,0,0,0,0,0,0,0,0,0
4414_WEST_FULTON_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4414_WEST_GLADYS_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
4414_WEST_MAYPOLE_AVENUE,1,0,1,0,0,0,0,0,0,0,0,0
4415_WEST_FULTON_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4415_WEST_GLADYS_AVENUE,1,0,0,0,0,0,0,0,0,0,0,0
4415_WEST_MAYPOLE_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4415_WEST_MONROE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4416_WEST_CARROLL_AVENUE,2,2,0,0,0,0,0,0,0,0,0,0
4416_WEST_GLADYS_AVENUE,3,0,0,0,0,0,0,0,0,0,0,0
4416_WEST_JACKSON_BOULEVARD,1,2,1,0,0,0,0,0,0,0,0,0
4416_WEST_MADISON_STREET,1,0,0,0,0,0,0,1,0,0,0,0
4416_WEST_MONROE_STREET,2,0,0,0,0,0,0,1,0,0,0,0
4416_WEST_VAN_BUREN_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4416_WEST_WASHINGTON_BOULEVARD,0,0,1,0,0,0,0,0,0,0,0,0
4417_WEST_ADAMS_STREET,1,0,1,0,0,1,0,0,0,0,0,0
4417_WEST_GLADYS_AVENUE,3,0,0,0,0,0,0,0,0,0,0,0
4417_WEST_JACKSON_BOULEVARD,1,2,1,0,0,0,0,0,0,0,0,0
4417_WEST_MONROE_STREET,0,0,2,1,0,1,0,0,0,0,0,0
4417_WEST_VAN_BUREN_STREET,2,0,0,0,0,0,0,0,0,0,0,0
4418_WEST_CARROLL_AVENUE,0,0,1,0,0,0,0,1,0,0,0,0
4418_WEST_GLADYS_AVENUE,0,0,0,0,0,1,0,1,0,0,0,0
4418_WEST_GRENSHAW_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4418_WEST_JACKSON_BOULEVARD,1,2,1,0,0,0,0,0,0,0,0,0
4418_WEST_LAKE_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4418_WEST_MONROE_STREET,0,0,2,1,0,1,0,0,0,0,0,0
4418_WEST_VAN_BUREN_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4418_WEST_WILCOX_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4419_WEST_ADAMS_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4419_WEST_CARROLL_AVENUE,0,0,1,0,0,0,0,1,0,0,0,0
4419_WEST_CONGRESS_PARKWAY,0,0,0,0,1,0,0,1,0,0,0,0
4419_WEST_GLADYS_AVENUE,0,0,0,0,0,1,0,1,0,0,0,0
4419_WEST_JACKSON_BOULEVARD,0,0,0,0,0,2,0,0,0,0,0,0
4419_WEST_VAN_BUREN_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4419_WEST_WASHINGTON_BOULEVARD,0,0,1,0,0,0,0,0,0,0,0,0
441_NORTH_DRAKE_AVENUE,1,0,2,0,0,0,0,0,0,0,0,0
441_NORTH_RIDGEWAY_AVENUE,2,1,0,0,0,0,0,0,0,0,0,0
441_NORTH_SPRINGFIELD_AVENUE,0,0,1,0,0,0,0,1,0,0,0,0
4420_WEST_CARROLL_AVENUE,0,0,0,0,0,0,0,1,0,0,0,0
4420_WEST_CONGRESS_PARKWAY,0,0,0,0,0,0,0,1,0,0,0,0
4420_WEST_GLADYS_AVENUE,0,2,1,0,0,0,0,1,0,0,0,0
4420_WEST_JACKSON_BOULEVARD,0,0,0,0,0,2,0,0,0,0,0,0
4420_WEST_MADISON_STREET,1,0,0,0,0,0,0,0,0,0,0,0
4420_WEST_MAYPOLE_AVENUE,0,0,0,0,0,0,0,1,0,0,0,0
4420_WEST_MONROE_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4420_WEST_VAN_BUREN_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4420_WEST_WILCOX_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4421_WEST_ADAMS_STREET,0,0,0,0,0,0,0,2,0,0,0,0
4421_WEST_CARROLL_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4421_WEST_CONGRESS_PARKWAY,0,0,0,0,0,0,0,1,0,0,0,0
4421_WEST_FULTON_STREET,1,1,0,0,0,1,1,0,0,0,0,0
4421_WEST_GLADYS_AVENUE,0,2,1,0,0,0,0,1,0,0,0,0
4421_WEST_GRENSHAW_STREET,2,1,0,0,0,0,0,1,0,0,0,0
4421_WEST_JACKSON_BOULEVARD,0,0,0,0,0,2,0,0,0,0,0,0
4421_WEST_MONROE_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4421_WEST_VAN_BUREN_STREET,0,0,0,0,0,0,0,1,0,0,0,0
4422_WEST_CARROLL_AVENUE,0,0,2,0,0,0,0,0,0,0,0,0
4422_WEST_CONGRESS_PARKWAY,0,0,1,0,0,0,0,0,0,0,0,0
4422_WEST_FULTON_STREET,0,0,2,0,0,0,0,0,0,0,0,0
4422_WEST_JACKSON_BOULEVARD,0,0,3,0,0,0,0,0,0,0,0,0
4422_WEST_MADISON_STREET,0,0,1,0,0,0,0,0,0,0,0,0
4422_WEST_MONROE_STREET,1,1,0,0,0,0,0,0,0,0,0,0
4423_WEST_CARROLL_AVENUE,2,0,0,0,0,0,0,0,0,0,0,0
4423_WEST_CONGRESS_PARKWAY,0,0,1,0,0,0,0,0,0,0,0,0
4423_WEST_FULTON_STREET,1,1,0,0,0,1,1,0,0,0,0,0
4423_WEST_GLADYS_AVENUE,0,2,1,0,0,0,0,1,0,0,0,0
4423_WEST_JACKSON_BOULEVARD,0,0,3,0,0,0,0,0,0,0,0,0
